1.124668687483106805e+04,3.501017283224839048e+03,4.858599417740862805e+02,2.925825144514718090e+02,7.262529275282919343e+02,2.596090020418103450e+03,3.504245149668495287e+02,-2.425436432237474946e+02,-1.518983758628501846e+03,2.423057524037847998e+03,-1.050873174282870423e+03,1.059338123658648101e+03,4.199635307355222835e+02,6.818989406775889393e+02,-5.387670096082779310e+02,-5.021665943155499008e+02,-1.954221229117183327e+02,6.386344459380641183e+02,-7.213816105806624819e+02,6.486525890675305845e+02,3.005707979891337800e+02,-3.315449491136707820e+02,3.071819209519226774e+02,-1.257123698819514630e+03,2.107419017150757270e+02,-3.360743111253651705e+02,-1.133451808267683646e+03,5.412719812494265170e+02,-8.270395170700753340e+01,2.511370736344850485e+01,3.070463905782103780e+02,-4.480015557406252356e+02,8.484017003348543540e+02,-4.148018607205392527e+02,1.182821388200382096e+01,8.353588803230734072e+01,-6.292690972267688494e+02,-3.921838838191250431e+01,3.026418951721839790e+02,-1.395790592326623027e+02,-1.395858778290850069e+02,-6.693659229354311719e+02,1.126318945831281326e+03,-7.366588608705343404e+02,-3.303378011257216258e+02,6.451527333452223729e+02,8.610671199483027749e+02,-6.020045814494557135e+01,2.814596349415417080e+02,6.932441571994726246e+02
1.120228184213512941e+04,3.541210910381162648e+03,1.448379712653736306e+03,3.233641474775116649e+02,8.257914000436214792e+02,1.985681444197011160e+03,2.012664514010764833e+03,-3.882296596443525232e+02,-1.032587190326969449e+03,2.869411780474380976e+03,-8.019356561616984891e+02,1.393229949628125496e+03,5.797496736557203576e+02,6.885870846256917730e+02,5.151486865383619715e+02,-1.249456443086901380e+01,-2.045489880048457110e+02,9.512465139580136508e+01,-7.319314807762575583e+02,2.854620360374019015e+02,8.555549737721923975e+01,-9.952633567628573701e+02,1.111288150039824586e+03,-1.888730924349230804e+02,6.242019913553958759e+02,-4.383611003448698540e+01,-6.199110871130862961e+02,5.731817542765267035e+02,-3.068304196855536929e+02,1.064608392210930788e+03,4.394993963902333007e+02,-9.742283789809668804e+01,6.545407203764805217e+02,-7.809440121052120958e+02,-1.219793386543593527e+01,-4.934796291817671658e+02,-9.128884857373749355e+02,2.424960630130872801e+02,2.842678116676364652e+02,-3.507025527866400125e+02,4.875727588954696756e+01,-5.370636335225545963e+02,-4.284845513650155908e+02,-3.986414206936837701e+01,6.049287366790548504e+02,-6.178330197004757451e+01,1.289805588066132884e+02,-3.713940398109696162e+02,-8.654569953423399511e+02,-5.992046191997437745e+02
1.049101492066823266e+04,3.696155066585245550e+03,7.825987726108194238e+02,5.107088927287455817e+02,9.588886378859066895e+01,2.021848997647874512e+03,1.678005370004797896e+03,4.452651430926885041e+02,-9.088166514695844853e+02,2.655827100858311951e+03,-5.414187222034272509e+02,1.570215289320685088e+03,-4.851462123289877013e+02,4.250345483236184805e+02,1.751092116240498910e+02,-5.719482799950968683e+02,4.062564909512679492e+02,5.677120385591662171e+02,-8.108899623368946550e+02,4.663836028669699090e+02,-7.138907519986075556e+01,-9.026084048955588059e+02,1.048815853442659090e+03,-2.842097784080828546e+02,9.219737410844351189e+02,2.834587511849824182e+02,-2.023096082562032620e+02,1.392598060996653828e+02,1.278217223179467226e+02,5.426010721227197564e+02,5.169749802568661607e+02,-2.944574058154893947e+01,5.015225797227447515e+02,-3.860744820316550658e+02,5.310553442169999698e+02,-4.261918705157346494e+02,-8.147241501231001166e+02,2.350777611388170669e+02,4.750848347908454912e+02,-3.045998238164752934e+02,2.851376122746376609e+02,-2.426869930642346276e+02,5.120328515812724746e+00,7.666275396110629572e+02,8.323025410713158863e+02,4.249976156746557194e+02,-7.332661433222341429e+02,-8.509065208893227350e+01,-4.736702020061022154e+02,-2.343279847822585680e+02
1.033235109424076290e+04,2.623117132012613183e+03,1.059094692872768775e+02,1.104225527114251008e+03,1.343859918395781108e+02,2.417418405519296357e+03,1.389307260050420837e+03,-6.680892863722529000e+02,-2.366573413646886365e+03,2.300647446890668562e+03,-1.166431724012817995e+03,1.115289811703870328e+03,1.548489205072786717e+03,9.952248877957893001e+02,-6.868420094152753563e+02,-1.636575694152996263e+01,2.590940533298581840e+02,2.680696375166976395e+02,-4.480676808819525831e+02,9.187959005790127094e+02,2.560746790187100146e+02,-6.124486685327259465e+02,5.614602573359162534e+02,-5.953595635013285801e+02,5.204473114764462025e+02,-1.019803429663824886e+03,-7.437532067345097175e+02,1.465947787137999114e+02,4.973810739618670596e+02,8.012060924925556264e+02,1.577527266276299258e+02,-3.600603047487180675e+01,3.060988004174155890e+02,-3.207463310036072990e+00,1.566819184299045560e+02,5.752424909528170538e+00,2.038797115096427319e+02,-1.414379676757218363e+02,2.578181421864265985e+02,-7.197041006980909970e+02,-9.124240786029106687e+01,-6.105424570154605135e+02,6.409795292609053377e+02,-2.417189878427640792e+02,-7.043463917640931413e+02,8.530302333765791900e+02,1.091007301544930442e+03,7.652127586316784118e+02,4.051853794894681187e+02,-7.392245344065730706e+02
1.027690727719182905e+04,3.427859329264023927e+03,8.941503230134538853e+02,1.069765498342425872e+03,6.066190854157906642e+02,2.457278832322592734e+03,1.431481115277716526e+03,2.375704731993989469e+02,-1.548942687786815668e+03,3.094971818818498832e+03,-4.882441199133163536e+02,1.633118881170280019e+03,-4.253531451761168682e+02,4.864729158216740075e+02,2.432679626825536445e+02,-9.871541269833821275e+01,1.030514562735231948e+03,6.294102996592827139e+02,-5.435857798180957161e+02,6.424017203723333296e+02,5.287022044859950256e+02,-2.601117152171595421e+02,1.144629757096740832e+03,3.752991677285945684e+02,5.397512433811781420e+02,5.337003931998516464e+02,5.141698500277443173e+01,5.158013070855979549e+02,2.553552434920813994e+02,2.324684240716592853e+02,7.323635826778659066e+02,1.730353665417643185e+02,2.885140040442292388e+02,-3.052601984331864173e+02,-4.281415604757508930e+01,4.602409607718995233e+01,-8.863600348161002103e+02,2.750232096149894119e+02,6.724815942465812668e+02,4.160502185876331964e+02,2.824550435227585510e+01,-4.667242677497148406e+02,7.513017132676695553e+01,6.553393139480094760e+02,9.438403766779310899e+02,9.572484200712489155e+02,-1.151763388552953415e+01,1.802587392823596417e+02,4.256381339551506926e+01,-2.630627602349132985e+02
1.150648534676264899e+04,3.801417563456351218e+03,1.034658938842345378e+03,6.342102435187587162e+02,2.500968321155714591e+02,1.555010513376976633e+03,1.058285712019560378e+03,3.070555049563312195e+02,-2.152717491675321526e+03,2.334819829563707572e+03,-1.169557205469264318e+03,1.246289641960602466e+03,4.664871484649103728e+00,5.138530199588146843e+02,6.366040070904035986e+01,1.647644440117866225e+02,2.639857578892093670e+02,8.085587912285765242e+02,-4.548227265342225678e+02,5.330586114621634231e+00,5.930451593697905537e+02,-6.353379769430815713e+02,8.322288971631689947e+02,-1.088095231654275494e+02,2.718704433928792241e+02,-5.425570947982937753e+01,-9.517594023240620800e+02,3.463628543802644799e+02,-5.407193168788194271e+02,1.250802412361588040e+03,4.784008026048247757e+02,-2.804114558738589267e+02,-2.343621216716025231e+02,-9.240695801050170530e+02,-2.137706059123743785e+01,-2.921497546753458892e+02,-3.903887023019921116e+02,4.857263936130174784e+02,4.109051790517835343e+02,-1.391861853042978225e+02,4.821498062968371414e+02,-4.791080411042513560e+02,-4.054143167723215697e+02,2.707908714979175215e+02,-2.511272936988019353e+02,9.817842356141618154e+01,3.643083333743584831e+02,-1.012444908481049843e+00,-2.364495321630634805e+02,4.124652055546431484e+02
1.088843247097011590e+04,3.879487826399315509e+03,7.283112268788460142e+02,9.462713722738105560e+01,5.871669226921858353e+02,2.710139959830398311e+03,1.896685642132247949e+03,-2.192623049339068686e+01,-9.357123806133207609e+02,3.012907466024110363e+03,-4.899851685111526081e+02,1.060868599599208892e+03,1.723858468013600600e+02,2.135222487187737954e+02,6.443081130947873589e+02,1.037113640680385629e+02,3.968595977704291045e+02,3.217031901851012208e+02,-4.849145279853234456e+02,1.957087926930635433e+02,-2.149732592771394124e+01,-9.815804268073691219e+02,8.527515275736436706e+02,-6.293451096210832247e+02,6.479885420738952462e+02,-4.290403370320032650e+02,-2.777728064940891954e+02,9.782860586049284279e+01,-1.219029214652496336e+02,2.605289366780424984e+02,2.093527473105022523e+02,4.724952869575883483e+02,2.432732149927758485e+02,-8.450403927872295071e+02,1.703206247687205064e+02,-8.606404848835417454e+01,-8.172515012531537195e+02,1.789031209776555329e+02,3.379600952041684536e+02,-2.812639456573548387e+02,3.012313993152854437e+02,-7.149915666089017918e+01,2.810409300410615856e+02,8.184374457277139925e+01,9.127307433095168108e+02,7.518237287806805398e+02,-5.098024031789440755e+02,-4.580981755930837380e+02,-8.580947436963855353e+02,-4.641311993718248630e+01
8.985624862122618651e+03,2.434775274978574998e+03,2.719201442358702820e+02,6.972208305421421528e+02,-2.886453782691439756e+02,2.416397334438902817e+03,2.791296951812785210e+02,1.264059957447865827e+03,-1.029558732074440059e+03,8.481031979677846948e+02,-3.723058065363550213e+02,1.666908604142199465e+03,-1.879409714301612894e+03,2.749449913594844475e+02,1.185123428700855357e+03,-1.040129569761419646e+02,1.169323570166070795e+03,1.273772993102898909e+03,-1.218714421889315418e+03,-1.673328410517816280e+02,4.852889821936357748e+02,-3.060914073106590081e+02,1.401703338709160789e+03,-1.735080809523324490e+02,-2.655274031970067483e+01,2.566709856015548894e+02,2.802970893174191360e+02,3.328923224065392219e+02,-4.101535469800147666e+02,3.851986655417081806e+02,-5.452459252973039838e+02,3.214817527096431604e+02,5.655553477103725299e+02,-4.221003471616461979e+02,-4.374721699179325185e+01,4.047705901194049147e+02,-1.023857564350533153e+03,6.464678264344639729e+02,1.271269072590034966e+03,4.659329916436188341e+02,-1.242901098293954476e+02,-8.089197180314907598e+01,6.820570361764360712e+01,1.214335784502875413e+03,1.529821311826095780e+03,-3.050440176271804944e+02,-3.351763476800063586e+02,-3.475715131541116989e+02,8.569288753447603995e+02,1.556829105299278353e+03
1.114493458529464078e+04,3.309609798015917477e+03,8.721532826002660386e+02,5.741258845529794144e+02,1.105213230610352184e+02,2.181879018992554848e+03,1.293456881203109106e+03,1.533261939205184206e+02,-1.481587418241565501e+03,1.841139981138313033e+03,-1.325470466159530588e+03,1.251045316202917547e+03,3.409682780467186944e+02,7.936724584552788428e+02,1.478754525353085114e+02,-1.557905373889271772e+01,-1.659778827150912832e+02,-2.927186623192329362e-01,-6.606524040715926276e+02,2.739336754060656745e+02,1.420773154091450294e+02,-2.573658250547538273e+02,7.229759979595224877e+02,-6.541987758746980717e+02,4.554660961319367516e+02,-2.401866792997143136e+02,8.097807687312011637e+01,1.314080539873094722e+02,-9.158859882329583968e+01,1.857718467956354402e+02,2.418552046671866549e+02,-7.267859509339606916e+01,7.737297163957895236e+02,3.335847727815197459e+02,-1.159773087430276348e+02,-1.698187547471736991e+02,-1.266111455879837649e+03,1.669131400286174483e+02,1.604593861504820779e+03,5.359877391592620910e+01,6.207689626339666944e+01,1.256679502961497548e+02,-4.051167648627239828e+02,5.728066570356639176e+01,4.894580747435261401e+02,-3.235570895720486106e+01,1.000854186818653716e+03,2.708427541821926638e+02,7.013211441959419972e+02,1.368119608911918931e+03
1.112092787363839670e+04,2.279163173572875621e+03,9.637360450665266853e+02,1.231389612037104371e+03,1.460456010559682682e+03,2.459434675913122192e+03,1.592036244835974685e+03,-2.550508522542241963e+02,-1.812441493375794607e+03,3.416291034221315385e+03,-7.948530661379276125e+02,7.085714966414083165e+02,1.196930794337875568e+03,6.030553343814012806e+02,2.763962345181596447e+02,-1.647924337752789370e+02,-4.522383060907166623e+02,1.883695593495936862e+02,-9.628249905023340034e+02,8.813807545050070757e+01,6.778059636343529064e+02,8.195469393557647209e+01,1.051040670396048199e+03,2.798496699335901781e+02,2.614229388402619065e+02,-5.783474793819982551e+02,1.714705795974695661e+02,8.700818242436689616e+02,5.862006586064976545e+02,3.074764703406250987e+02,4.743146671348964674e+02,8.092222183298547407e+02,3.880794450389320360e+01,-5.544838343923352113e+02,-3.691350022471971215e+02,-4.052896492957318628e+02,-3.617032660332310456e+01,2.766008644810036117e+02,-1.312821634098074810e+02,-8.675217810147983073e+02,-1.529026582843651454e+02,-9.317655260203152068e+01,7.927658123108091104e+02,-7.100471447876470847e+02,-3.058354411530283414e+02,1.165676161257983949e+03,2.962644468789164875e+02,-3.068185638357605285e+02,3.593890602907586072e+02,-2.282627941106118499e+02
6.965092441447069177e+03,1.725795569360597256e+03,-1.043079438746189226e+03,3.783725682410922218e+03,7.249925781665599800e+01,6.134569957317013404e+02,6.686890984057698688e+02,5.685919813634139928e+02,-1.573422153406132793e+03,3.330829259943734996e+03,-7.526505348314105959e+02,9.324904327580603649e+02,-5.669013047222259729e+02,5.587967525815369072e+02,8.708701427284469219e+02,5.755591411083900084e+02,2.518672440279170814e+02,7.625007516514725694e+02,-8.463561409244089191e+02,7.546539890708143048e+02,6.146609638976243559e+02,-6.645683728313497340e+02,9.785911304509716047e+02,-2.267151653040380381e+02,3.732740193643966791e+02,-4.083656557552568955e+01,-3.206100765597734608e+02,4.736481242875168505e+02,1.914843659328059573e+02,5.487790865305855732e+02,4.792553803250378337e+02,5.606763459906626395e+02,3.303818166741019127e+02,-4.677158545985840306e+02,2.295625344633769203e+02,-7.461817645100090601e+01,-4.197904998518058051e+02,1.710861037304105139e+02,6.156045319615254812e+02,-2.667300799034499050e+02,1.972603208089335567e+02,-4.685450058433611957e+02,2.849745940854139690e+02,1.342326132398792993e+02,3.881893765663691056e+02,4.310501835354770606e+02,2.199152556117174981e+02,1.909033258607057917e+02,-3.338551232736554653e+01,1.970095656702550286e+02
7.521239874850595697e+03,1.228206572626475918e+03,-1.034303340680769452e+03,3.637012989967811336e+03,6.165742171844776749e+02,5.842674046446892362e+02,4.839162694412915471e+02,3.483657225170629204e+02,-1.951770120392780200e+03,3.300864952407675446e+03,-6.166202400781745609e+02,1.306351917847301820e+03,-1.539258968834577104e+02,2.936523687299140875e+02,4.366298375411822690e+02,6.885445868875843871e+02,4.659978664250541556e+02,8.903318111877293859e+02,-8.206526613518893782e+02,6.603871777002298131e+02,3.826917407728217881e+02,-6.637114952610328373e+02,1.165612527522944220e+03,-3.204520641758213628e+02,5.636350550846160559e+02,-2.299760919697324084e+02,-2.796926086042686848e+02,5.267734336235803312e+02,5.052641615844410694e+01,7.020579143758949385e+02,1.071978101716146341e+02,2.830077165124093881e+02,5.071836748437382880e+02,-3.794965629486454759e+02,2.197486786888198935e+02,-1.023584196820594343e+02,-5.069186471004692862e+02,1.391141523038023990e+02,5.818747601989023224e+02,-8.032543671882790193e+01,8.345886564628312954e+01,-1.719026406908068907e+02,5.760750863512663500e+01,-1.328728573054620199e+02,3.509689671269067617e+02,2.835379797483835205e+02,4.009132797479412602e+02,8.990109838065085057e+01,-6.868059637171875842e+00,1.765749036724995449e+02
